time,lat,lon,altM
1490142791,-28.609809,153.540525,3492
1490142791,-28.609809,153.540525,3496
1490142791,-28.609809,153.540525,3496
1490142791,-28.609809,153.540525,3498
1490142791,-28.609809,153.540525,3496
1490142791,-28.609809,153.540525,3499
1490142792,-28.609331,153.540756,3502
1490142792,-28.609331,153.540756,3504
1490142792,-28.609331,153.540756,3501
1490142792,-28.609331,153.540756,3502
1490142792,-28.609331,153.540756,3502
1490142792,-28.609331,153.540756,3500
1490142792,-28.609331,153.540756,3501
1490142792,-28.609331,153.540756,3504
1490142792,-28.609331,153.540756,3502
1490142792,-28.609331,153.540756,3504
1490142793,-28.608853,153.540986,3505
1490142793,-28.608853,153.540986,3503
1490142793,-28.608853,153.540986,3505
1490142793,-28.608853,153.540986,3506
1490142793,-28.608853,153.540986,3507
1490142793,-28.608853,153.540986,3508
1490142793,-28.608853,153.540986,3509
1490142793,-28.608853,153.540986,3506
1490142793,-28.608853,153.540986,3508
1490142793,-28.608853,153.540986,3506
1490142794,-28.608375,153.541214,3508
1490142794,-28.608375,153.541214,3508
1490142794,-28.608375,153.541214,3507
1490142794,-28.608375,153.541214,3509
1490142794,-28.608375,153.541214,3509
1490142794,-28.608375,153.541214,3511
1490142794,-28.608375,153.541214,3511
1490142794,-28.608375,153.541214,3511
1490142794,-28.608375,153.541214,3513
1490142794,-28.608375,153.541214,3512
1490142794,-28.608375,153.541214,3513
1490142795,-28.607895,153.541436,3513
1490142795,-28.607895,153.541436,3515
1490142795,-28.607895,153.541436,3515
1490142795,-28.607895,153.541436,3513
1490142795,-28.607895,153.541436,3515
1490142795,-28.607895,153.541436,3516
1490142795,-28.607895,153.541436,3516
1490142795,-28.607895,153.541436,3518
1490142795,-28.607895,153.541436,3515
1490142795,-28.607895,153.541436,3516
1490142796,-28.607417,153.541662,3516
1490142796,-28.607417,153.541662,3519
1490142796,-28.607417,153.541662,3520
1490142796,-28.607417,153.541662,3517
1490142796,-28.607417,153.541662,3516
1490142796,-28.607417,153.541662,3518
1490142796,-28.607417,153.541662,3520
1490142796,-28.607417,153.541662,3520
1490142796,-28.607417,153.541662,3520
1490142796,-28.607417,153.541662,3518
1490142797,-28.606938,153.541887,3522
1490142797,-28.606938,153.541887,3520
1490142797,-28.606938,153.541887,3519
1490142797,-28.606938,153.541887,3520
1490142797,-28.606938,153.541887,3522
1490142797,-28.606938,153.541887,3522
1490142797,-28.606938,153.541887,3523
1490142797,-28.606938,153.541887,3522
1490142797,-28.606938,153.541887,3523
1490142797,-28.606938,153.541887,3524
1490142798,-28.606458,153.54211,3524
1490142798,-28.606458,153.54211,3525
1490142798,-28.606458,153.54211,3523
1490142798,-28.606458,153.54211,3525
1490142798,-28.606458,153.54211,3525
1490142798,-28.606458,153.54211,3527
1490142798,-28.606458,153.54211,3524
1490142798,-28.606458,153.54211,3527
1490142798,-28.606458,153.54211,3529
1490142798,-28.606458,153.54211,3527
1490142799,-28.605976,153.542332,3527
1490142799,-28.605976,153.542332,3526
1490142799,-28.605976,153.542332,3529
1490142799,-28.605976,153.542332,3530
1490142799,-28.605976,153.542332,3528
1490142799,-28.605976,153.542332,3528
1490142799,-28.605976,153.542332,3527
1490142799,-28.605976,153.542332,3530
1490142799,-28.605976,153.542332,3529
1490142799,-28.605976,153.542332,3529
1490142800,-28.605496,153.542555,3533
1490142800,-28.605496,153.542555,3531
1490142800,-28.605496,153.542555,3533
1490142800,-28.605496,153.542555,3532
1490142800,-28.605496,153.542555,3532
1490142800,-28.605496,153.542555,3533
1490142800,-28.605496,153.542555,3534
1490142800,-28.605496,153.542555,3535
1490142800,-28.605496,153.542555,3533
1490142800,-28.605496,153.542555,3536
1490142801,-28.605019,153.54278,3535
1490142801,-28.605019,153.54278,3535
1490142801,-28.605019,153.54278,3536
1490142801,-28.605019,153.54278,3533
1490142801,-28.605019,153.54278,3534
1490142801,-28.605019,153.54278,3535
1490142801,-28.605019,153.54278,3533
1490142801,-28.605019,153.54278,3535
1490142801,-28.605019,153.54278,3536
1490142801,-28.605019,153.54278,3536
1490142802,-28.604537,153.543003,3533
1490142802,-28.604537,153.543003,3539
1490142802,-28.604537,153.543003,3531
1490142802,-28.604537,153.543003,3538
1490142802,-28.604537,153.543003,3536
1490142802,-28.604537,153.543003,3539
1490142802,-28.604537,153.543003,3541
1490142802,-28.604537,153.543003,3539
1490142802,-28.604537,153.543003,3538
1490142802,-28.604537,153.543003,3537
1490142803,-28.604059,153.543228,3541
1490142803,-28.604059,153.543228,3544
1490142803,-28.604059,153.543228,3543
1490142803,-28.604059,153.543228,3544
1490142803,-28.604059,153.543228,3543
1490142803,-28.604059,153.543228,3543
1490142803,-28.604059,153.543228,3543
1490142803,-28.604059,153.543228,3547
1490142803,-28.604059,153.543228,3546
1490142803,-28.604059,153.543228,3548
1490142804,-28.603581,153.543448,3547
1490142804,-28.603581,153.543448,3547
1490142804,-28.603581,153.543448,3549
1490142804,-28.603581,153.543448,3551
1490142804,-28.603581,153.543448,3549
1490142804,-28.603581,153.543448,3549
1490142804,-28.603581,153.543448,3548
1490142804,-28.603581,153.543448,3554
1490142804,-28.603581,153.543448,3551
1490142804,-28.603581,153.543448,3552
1490142805,-28.603097,153.543661,3553
1490142805,-28.603097,153.543661,3552
1490142805,-28.603097,153.543661,3553
1490142805,-28.603097,153.543661,3552
1490142805,-28.603097,153.543661,3554
1490142805,-28.603097,153.543661,3555
1490142805,-28.603097,153.543661,3556
1490142805,-28.603097,153.543661,3556
1490142805,-28.603097,153.543661,3556
1490142805,-28.603097,153.543661,3556
1490142806,-28.602615,153.543873,3556
1490142806,-28.602615,153.543873,3559
1490142806,-28.602615,153.543873,3557
1490142806,-28.602615,153.543873,3557
1490142806,-28.602615,153.543873,3558
1490142806,-28.602615,153.543873,3559
1490142806,-28.602615,153.543873,3557
1490142806,-28.602615,153.543873,3556
1490142806,-28.602615,153.543873,3556
1490142806,-28.602615,153.543873,3558
1490142807,-28.602137,153.544097,3560
1490142807,-28.602137,153.544097,3558
1490142807,-28.602137,153.544097,3560
1490142807,-28.602137,153.544097,3559
1490142807,-28.602137,153.544097,3559
1490142807,-28.602137,153.544097,3560
1490142807,-28.602137,153.544097,3560
1490142807,-28.602137,153.544097,3558
1490142807,-28.602137,153.544097,3562
1490142807,-28.602137,153.544097,3564
1490142808,-28.601659,153.544318,3564
1490142808,-28.601659,153.544318,3564
1490142808,-28.601659,153.544318,3567
1490142808,-28.601659,153.544318,3565
1490142808,-28.601659,153.544318,3567
1490142808,-28.601659,153.544318,3566
1490142808,-28.601659,153.544318,3568
1490142808,-28.601659,153.544318,3567
1490142808,-28.601659,153.544318,3568
1490142808,-28.601659,153.544318,3567
1490142809,-28.60118,153.544537,3565
1490142809,-28.60118,153.544537,3566
1490142809,-28.60118,153.544537,3567
1490142809,-28.60118,153.544537,3570
1490142809,-28.60118,153.544537,3568
1490142809,-28.60118,153.544537,3567
1490142809,-28.60118,153.544537,3566
1490142809,-28.60118,153.544537,3570
1490142809,-28.60118,153.544537,3571
1490142809,-28.60118,153.544537,3569
1490142810,-28.600702,153.544763,3571
1490142810,-28.600702,153.544763,3573
